frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
204,6.807,0,0,transition,transition,87.4,97.51,93.0,117.53,20.74,28.2,163.9,169.47,0,0,0,0,0,0,0,0,0,,
205,6.84,0,0,transition,transition,85.64,89.22,91.5,117.53,22.3,28.49,164.58,171.19,0,0,0,0,0,0,0,0,0,,
206,6.874,0,0,transition,transition,74.09,92.93,89.13,117.53,21.0,28.63,165.1,168.19,0,0,0,0,0,0,0,0,0,,
207,6.907,0,0,transition,transition,140.75,86.84,89.13,117.53,14.86,31.08,161.25,168.28,0,0,0,0,0,0,0,0,0,,
208,6.94,0,0,transition,transition,133.86,59.46,89.13,117.53,16.98,28.82,164.12,168.83,0,0,0,0,0,0,0,0,0,,
209,6.974,0,0,transition,transition,123.72,54.67,89.13,117.53,16.48,29.42,164.59,173.45,0,0,0,0,0,0,0,0,0,,
210,7.007,0,0,transition,transition,110.99,60.55,89.13,117.53,16.93,28.7,163.28,173.27,0,0,0,0,0,0,0,0,0,,
211,7.04,0,0,transition,transition,121.66,178.31,89.13,117.53,1.64,16.54,162.62,178.7,0,0,0,0,0,0,0,0,0,,
212,7.074,0,0,transition,transition,118.12,164.37,89.13,117.53,9.83,17.3,164.9,177.55,1,1,0,0,0,0,0,0,0,,
213,7.107,0,0,transition,transition,114.16,173.34,89.13,117.53,20.26,12.41,168.48,179.38,1,1,0,0,0,0,0,0,0,,
