frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
163,5.45,0,0,up,unknown,0.82,,10.71,,13.16,,1,1,0,0,0,0,0,0,0,,
164,5.484,0,0,up,unknown,0.25,,8.9,,14.51,,1,1,0,0,0,0,0,0,0,,
165,5.517,0,0,up,unknown,2.75,,7.34,,13.26,,1,1,0,0,0,0,0,0,0,,
166,5.551,0,0,up,unknown,2.45,,6.58,,15.0,,1,1,0,0,0,0,0,0,0,,
167,5.584,0,0,up,unknown,4.93,,5.86,,15.65,,1,1,0,0,0,0,0,0,0,,
168,5.618,0,0,up,unknown,4.06,,5.27,,16.84,,1,1,0,0,0,0,0,0,0,,
169,5.651,0,0,up,unknown,5.93,,4.76,,17.47,,1,1,0,0,0,0,0,0,0,,
170,5.684,0,0,up,unknown,6.41,,4.38,,16.02,,1,1,0,0,0,0,0,0,0,,
171,5.718,0,0,up,unknown,8.74,,4.18,,16.03,,1,1,0,0,0,0,0,0,0,,
172,5.751,0,0,up,unknown,11.77,,4.53,,16.36,,1,1,0,0,0,0,0,0,0,,
173,5.785,0,0,up,unknown,15.95,,5.51,,14.79,,1,1,0,0,0,0,0,0,0,,
174,5.818,0,0,up,unknown,19.97,,7.0,,15.36,,1,1,0,0,0,0,0,0,0,,
175,5.852,0,0,up,unknown,23.07,,8.86,,13.84,,1,1,0,0,0,0,0,0,0,,
176,5.885,0,0,up,unknown,20.05,,10.51,,14.9,,1,1,0,0,0,0,0,0,0,,
177,5.919,0,0,up,unknown,21.3,,12.05,,16.2,,1,1,0,0,0,0,0,0,0,,
178,5.952,0,0,up,unknown,20.02,,13.52,,16.44,,1,1,0,0,0,0,0,0,0,,
179,5.985,0,0,up,unknown,32.62,,15.82,,16.27,,1,1,0,0,0,0,0,0,0,,
180,6.019,0,0,up,unknown,35.36,,18.43,,16.85,,1,1,0,0,0,0,0,0,0,,
181,6.052,0,0,up,unknown,59.37,,22.89,,13.44,,1,1,0,0,0,0,0,0,0,,
182,6.086,0,0,transition,unknown,61.9,,27.51,,11.69,,1,1,0,0,0,0,0,0,0,,
183,6.119,0,0,transition,unknown,45.42,,30.57,,13.28,,1,1,0,0,0,0,0,0,0,,
184,6.153,0,0,transition,unknown,70.46,,35.46,,14.4,,1,1,0,0,0,0,0,0,0,,
185,6.186,0,0,transition,unknown,74.68,,40.35,,17.04,,1,1,0,0,0,0,0,0,0,,
186,6.219,0,0,transition,unknown,82.22,,45.54,,18.3,,1,1,0,0,0,0,0,0,0,,
187,6.253,0,0,transition,unknown,82.41,,50.48,,16.34,,1,1,0,0,0,0,0,0,0,,
188,6.286,0,0,transition,unknown,85.1,,55.9,,15.7,,1,1,0,0,0,0,0,0,0,,
189,6.32,0,0,transition,unknown,91.75,,61.78,,16.34,,1,1,0,0,0,0,0,0,0,,
190,6.353,0,0,transition,unknown,103.59,,68.74,,14.91,,1,1,0,0,0,0,0,0,0,,
191,6.387,0,0,transition,unknown,120.67,,76.08,,16.51,,1,1,0,0,0,0,0,0,0,,
192,6.42,0,0,transition,unknown,130.44,,84.0,,16.86,,1,1,0,0,0,0,0,0,0,,
193,6.454,0,0,transition,unknown,130.26,,89.91,,18.21,,1,1,0,0,0,0,0,0,0,,
194,6.487,0,0,transition,unknown,131.76,,95.73,,20.11,,1,1,0,0,0,0,0,0,0,,
195,6.52,0,0,transition,unknown,134.7,,103.17,,20.66,,1,1,0,0,0,0,0,0,0,,
196,6.554,0,0,transition,unknown,136.6,,108.68,,20.37,,1,1,0,0,0,0,0,0,0,,
197,6.587,0,0,transition,unknown,135.65,,113.76,,21.1,,1,1,0,0,0,0,0,0,0,,
198,6.621,0,0,transition,unknown,134.49,,118.12,,22.07,,1,1,0,0,0,0,0,0,0,,
199,6.654,0,0,transition,unknown,136.07,,122.59,,22.94,,1,1,0,0,0,0,0,0,0,,
200,6.688,0,0,transition,unknown,138.7,,127.06,,21.69,,1,1,0,0,0,0,0,0,0,,
201,6.721,0,0,transition,unknown,136.87,,130.82,,22.49,,1,1,0,0,0,0,0,0,0,,
202,6.755,0,0,transition,unknown,138.0,,133.68,,22.86,,1,1,0,0,0,0,0,0,0,,
203,6.788,0,0,transition,unknown,138.97,,135.21,,22.55,,1,1,0,0,0,0,0,0,0,,
204,6.821,0,0,transition,unknown,138.46,,135.88,,22.58,,1,1,0,0,0,0,0,0,0,,
205,6.855,0,0,transition,unknown,138.28,,136.55,,22.76,,1,1,0,0,0,0,0,0,0,,
206,6.888,0,0,transition,unknown,141.66,,137.37,,21.45,,1,1,0,0,0,0,0,0,0,,
207,6.922,0,0,transition,unknown,140.5,,137.85,,21.56,,1,1,0,0,0,0,0,0,0,,
208,6.955,0,0,transition,unknown,140.4,,138.17,,22.02,,1,1,0,0,0,0,0,0,0,,
209,6.989,0,0,transition,unknown,142.98,,138.78,,20.58,,1,1,0,0,0,0,0,0,0,,
210,7.022,0,0,transition,unknown,143.59,,139.54,,20.71,,1,1,0,0,0,0,0,0,0,,
211,7.055,0,0,transition,unknown,143.18,,140.13,,20.46,,1,1,0,0,0,0,0,0,0,,
212,7.089,0,0,transition,unknown,142.44,,140.44,,21.06,,1,1,0,0,0,0,0,0,0,,
213,7.122,0,0,transition,unknown,141.54,,140.83,,21.79,,1,1,0,0,0,0,0,0,0,,
214,7.156,0,0,transition,unknown,143.77,,141.31,,20.99,,1,1,0,0,0,0,0,0,0,,
215,7.189,0,0,transition,unknown,145.21,,141.83,,20.34,,1,1,0,0,0,0,0,0,0,,
216,7.223,0,0,transition,unknown,144.12,,142.3,,21.23,,1,1,0,0,0,0,0,0,0,,
217,7.256,0,0,transition,unknown,146.46,,142.99,,20.35,,1,1,0,0,0,0,0,0,0,,
218,7.29,0,0,transition,unknown,145.83,,143.33,,20.93,,1,1,0,0,0,0,0,0,0,,
219,7.323,0,0,transition,unknown,144.87,,143.7,,21.39,,1,1,0,0,0,0,0,0,0,,
220,7.356,0,0,transition,unknown,146.79,,144.23,,20.58,,1,1,0,0,0,0,0,0,0,,
221,7.39,0,0,transition,unknown,146.21,,144.5,,19.89,,1,1,0,0,0,0,0,0,0,,
222,7.423,0,0,transition,unknown,147.81,,144.85,,18.81,,1,1,0,0,0,0,0,0,0,,
223,7.457,0,0,transition,unknown,143.97,,144.92,,20.27,,1,1,0,0,0,0,0,0,0,,
224,7.49,0,0,transition,unknown,134.72,,144.27,,21.14,,1,1,0,0,0,0,0,0,0,,
225,7.524,0,0,transition,unknown,132.17,,143.49,,21.03,,1,1,0,0,0,0,0,0,0,,
226,7.557,0,0,transition,unknown,132.71,,142.57,,20.36,,1,1,0,0,0,0,0,0,0,,
227,7.59,0,0,transition,unknown,137.49,,141.93,,18.39,,1,1,0,0,0,0,0,0,0,,
228,7.624,0,0,transition,unknown,102.01,,138.42,,15.58,,1,1,0,0,0,0,0,0,0,,
229,7.657,0,0,transition,unknown,96.75,,134.28,,13.86,,1,1,0,0,0,0,0,0,0,,
230,7.691,0,0,transition,unknown,71.79,,128.11,,13.02,,1,1,0,0,0,0,0,0,0,,
231,7.724,0,0,transition,unknown,23.59,,118.0,,14.55,,1,1,0,0,0,0,0,0,0,,
232,7.758,0,0,up,unknown,29.43,,108.22,,13.2,,1,1,0,0,0,0,0,0,0,,
233,7.791,0,0,up,unknown,37.63,,99.17,,14.8,,1,1,0,0,0,0,0,0,0,,
234,7.825,0,0,up,unknown,33.55,,89.65,,14.62,,1,1,0,0,0,0,0,0,0,,
235,7.858,0,0,up,unknown,35.14,,80.58,,10.68,,1,1,0,0,0,0,0,0,0,,
236,7.891,0,0,up,unknown,27.62,,71.66,,11.63,,1,1,0,0,0,0,0,0,0,,
237,7.925,0,0,up,unknown,22.21,,62.49,,12.72,,1,1,0,0,0,0,0,0,0,,
238,7.958,0,0,up,unknown,18.7,,52.99,,14.06,,1,1,0,0,0,0,0,0,0,,
239,7.992,0,0,up,unknown,16.2,,42.89,,12.64,,1,1,0,0,0,0,0,0,0,,
240,8.025,0,0,up,unknown,15.39,,35.67,,12.28,,1,1,0,0,0,0,0,0,0,,
241,8.059,0,0,up,unknown,13.32,,28.71,,13.24,,1,1,0,0,0,0,0,0,0,,
242,8.092,0,0,up,unknown,11.26,,23.67,,14.17,,1,1,0,0,0,0,0,0,0,,
243,8.125,0,0,up,unknown,13.56,,22.83,,12.58,,1,1,0,0,0,0,0,0,0,,
244,8.159,0,0,up,unknown,13.48,,21.5,,11.03,,1,1,0,0,0,0,0,0,0,,
245,8.192,0,0,up,unknown,11.57,,19.33,,10.0,,1,1,0,0,0,0,0,0,0,,
246,8.226,0,0,up,unknown,9.36,,17.32,,8.8,,1,1,0,0,0,0,0,0,0,,
247,8.259,0,0,up,unknown,5.01,,14.81,,8.22,,1,1,0,0,0,0,0,0,0,,
248,8.293,0,0,up,unknown,3.37,,12.79,,8.11,,1,1,0,0,0,0,0,0,0,,
249,8.326,0,0,up,unknown,2.09,,11.11,,8.24,,1,1,0,0,0,0,0,0,0,,
250,8.36,0,0,up,unknown,2.51,,9.76,,7.9,,1,1,0,0,0,0,0,0,0,,
251,8.393,0,0,up,unknown,1.14,,8.51,,8.42,,1,1,0,0,0,0,0,0,0,,
252,8.426,0,0,up,unknown,1.17,,7.32,,8.4,,1,1,0,0,0,0,0,0,0,,
253,8.46,0,0,up,unknown,2.01,,6.38,,8.08,,1,1,0,0,0,0,0,0,0,,
254,8.493,0,0,up,unknown,3.66,,5.74,,6.52,,1,1,0,0,0,0,0,0,0,,
255,8.527,0,0,up,unknown,6.99,,5.2,,5.89,,1,1,0,0,0,0,0,0,0,,
256,8.56,0,0,up,unknown,5.31,,4.52,,7.03,,1,1,0,0,0,0,0,0,0,,
